country,year,sex,value,quality_obs_flag,quality_conf_status,dataflow,last_update,freq,indic_em,unit,age
Ireland,2009,Females,62.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2010,Females,61.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2011,Females,60.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2012,Females,60.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2013,Females,61.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2014,Females,62.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2015,Females,63.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2016,Females,65.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2017,Females,66.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2018,Females,67.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2019,Females,68.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2020,Females,65.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2021,Females,69.9,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2022,Females,72.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2023,Females,74.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2024,Females,75.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Ireland,2025,Females,75.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2009,Females,77.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2010,Females,77.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2011,Females,77.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2012,Females,79.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2013,Females,79.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2014,Females,81.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2015,Females,83.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2016,Females,84.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2017,Females,84.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2018,Females,83.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2019,Females,83.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2020,Females,79.2,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2021,Females,77.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2022,Females,82.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2023,Females,82.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Iceland,2024,Females,83.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2009,Females,49.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2010,Females,49.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2011,Females,49.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2012,Females,50.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2013,Females,49.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2014,Females,50.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2015,Females,50.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2016,Females,51.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2017,Females,52.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2018,Females,53.2,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2019,Females,53.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2020,Females,52.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2021,Females,53.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2022,Females,55.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2023,Females,56.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2024,Females,57.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Italy,2025,Females,58.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2009,Females,67.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2010,Females,65.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2011,Females,66.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2012,Females,67.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2013,Females,68.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2014,Females,70.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2015,Females,72.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2016,Females,74.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2017,Females,75.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2018,Females,76.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2019,Females,77.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2020,Females,75.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2021,Females,76.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2022,Females,78.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2023,Females,77.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2024,Females,78.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Lithuania,2025,Females,80.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2009,Females,61.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2010,Females,62.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2011,Females,61.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2012,Females,64.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2013,Females,63.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2014,Females,65.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2015,Females,65.0,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2016,Females,65.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2017,Females,67.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Luxembourg,2018,Females,68.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
