country,year,sex,value,quality_obs_status_label,quality_note_indicator_label,quality_note_source_label,source_label,indicator_label
Luxembourg,2018,Female,34.72,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2017,Male,39.98,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2017,Female,34.14,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2016,Male,40.03,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2016,Female,33.98,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2015,Male,39.97,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Luxembourg,2015,Female,34.13,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2024,Male,39.22,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2024,Female,38.11,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2023,Male,39.24,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2023,Female,37.96,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2022,Male,39.53,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2022,Female,38.14,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2021,Male,39.4,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2021,Female,37.82,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2020,Male,39.8,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2020,Female,38.17,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2019,Male,39.75,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2019,Female,37.99,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2018,Male,39.7,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2018,Female,38.32,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2017,Male,39.84,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2017,Female,38.19,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2016,Male,39.79,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2016,Female,38.18,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2015,Male,40.07,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
Latvia,2015,Female,38.33,,,Repository: ILO-STATISTICS - Micro data processing,LFS - EU Labour Force Survey,Mean weekly hours usually worked per employee by sex
"Macao, China",2015,Male,46.0,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts",LFS - Employment Survey,Mean weekly hours usually worked per employee by sex
"Macao, China",2015,Female,46.0,,Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts",LFS - Employment Survey,Mean weekly hours usually worked per employee by sex
Republic of Moldova,2015,Male,41.0,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts",LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Republic of Moldova,2015,Female,39.0,,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts",LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
Madagascar,2022,Male,39.31,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,HS - Periodic Household Survey,Mean weekly hours usually worked per employee by sex
Madagascar,2022,Female,34.76,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,HS - Periodic Household Survey,Mean weekly hours usually worked per employee by sex
Madagascar,2015,Male,45.84,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Survey on Employment and the Informal Sector,Mean weekly hours usually worked per employee by sex
Madagascar,2015,Female,43.57,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Survey on Employment and the Informal Sector,Mean weekly hours usually worked per employee by sex
Mexico,2025,Male,47.79,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2025,Female,41.29,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2024,Male,47.96,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2024,Female,41.24,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2023,Male,48.2,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2023,Female,41.42,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2022,Male,48.39,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2022,Female,41.64,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2021,Male,48.3,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2021,Female,41.49,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2020,Male,49.8,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2020,Female,42.35,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2019,Male,53.98,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2019,Female,44.73,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2018,Male,54.01,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2018,Female,44.8,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2017,Male,54.11,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2017,Female,44.59,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2016,Male,54.23,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2016,Female,44.57,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2015,Male,54.29,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
Mexico,2015,Female,44.32,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Occupation and Employment Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2025,Male,40.71,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2025,Female,40.14,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2024,Male,40.82,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2024,Female,40.24,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2023,Male,40.74,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2023,Female,40.23,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2022,Male,40.95,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2022,Female,40.57,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2021,Male,41.13,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2021,Female,40.55,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2020,Male,41.12,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2020,Female,40.56,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2019,Male,41.47,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2019,Female,40.98,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2018,Male,41.88,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2018,Female,41.27,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
North Macedonia,2017,Male,42.38,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,Mean weekly hours usually worked per employee by sex
